,Company,Review,Date,Rate
2143,paddypower,"Easy to navigate, deposit, withdraw and place bets",2019-06-29 07:44:39,5
2144,paddypower,Easy to use and payout is quick .,2022-08-09 04:33:59,5
2145,paddypower,"Had my account less than two weeks... Now restricted to amounts I am able to stake, with no explanation or way to resolve this.",2021-03-29 16:05:13,1
2146,paddypower,Easy to use and some decent offers.,2019-04-05 09:37:16,4
2147,paddypower,Always freezing while trying to place in play bets 😢,2022-11-28 11:43:49,1
2148,paddypower,"Phenomenal stuff,best offers & odds & definitely best fun! 😊",2021-03-28 07:30:36,5
2149,paddypower,Very good app ...easy to use with the best prices around,2019-08-23 17:31:13,5
2150,paddypower,"the app works, just avoid any games. of all the betting companies, paddy power games will scam you the most.",2019-07-06 16:47:03,1
2151,paddypower,Very easy to use and close to live time.,2020-10-17 10:35:28,5
2152,paddypower,Terrible layout and very very slow.,2022-03-14 09:12:58,2
2153,paddypower,Simple + easy to use + understanding,2022-08-19 10:20:19,4
2154,paddypower,"easy to use, best games and more variety in bets",2019-06-11 09:59:37,5
2155,paddypower,Best betting app about love the free bets if one team let's you down it's always just that 1 team isn't it,2020-09-16 11:13:39,5
2156,paddypower,"simple to use ,only thing cash transfers could be quicker",2019-04-06 09:15:35,5
2157,paddypower,"Great odds and very generous with the free bets, highly recommended.",2020-07-24 13:51:36,5
2158,paddypower,The Paddy Power app is so easy to use! I love it...,2022-03-15 17:00:05,5
2159,paddypower,"great app easy to use, best odds and offers",2019-06-21 14:50:38,5
2160,paddypower,Keeps crashing when opening the login page.,2019-10-05 02:05:16,1
2161,paddypower,Easier to navigate around than most the others,2021-04-10 08:27:43,4
2162,paddypower,Fairly simple to navigate round.,2020-10-31 10:16:12,5
2163,paddypower,Very easy to place bets in running and watching races,2018-12-14 09:57:07,5
2164,paddypower,Don't use for American Football... apparently quarterbacks don't score touchdowns by passing. Scam. 🙄,2019-11-24 10:29:48,1
2165,paddypower,Probably worst app you can get the for customer service there non existent most of the time you wait 1 hour for reply then they close convo in 10secs after they text you . Corrupt lazy agent. Name of agent was dharaj he made close account and go to ladbrokes instead,2022-03-12 16:31:18,1
2166,paddypower,just because its easy to bet on app. It does not make me bet more its just far more convient,2019-01-06 05:42:42,5
2167,paddypower,Update impossible. App was fine until update required.,2021-03-29 11:25:37,3
2168,paddypower,Fair and easy to navigate,2022-12-13 09:51:37,5
2169,paddypower,love paddy power betting easy and convenient from home,2019-03-12 05:23:57,5
2170,paddypower,The app is easy to navigate and use. Excellent,2020-09-24 12:35:23,5
2171,paddypower,Just joined and finding it easy to use and really enjoying it,2020-06-05 09:34:55,5
2172,paddypower,used all the major online bookmakers find paddy by far the best.,2019-07-16 10:20:22,5
2173,paddypower,"Easy to navigate, excellent bet limit tools",2022-08-12 08:14:33,5
2174,paddypower,Twice stuck bets on and went to cash out and app just dosent load !,2018-10-25 13:10:59,1
2175,paddypower,Simple and easy - winning is the hard bit,2019-01-13 14:52:38,5
2176,paddypower,Easy to navigate app compared to others,2021-06-18 04:46:42,5
2177,paddypower,Love it. great layout and love the odd free bet,2020-08-31 03:59:43,5
2178,paddypower,Great app covers all the sport love the power ups .,2019-09-07 06:21:27,5
2179,paddypower,"Easy to navigate, responsive, fun",2021-06-05 07:22:08,5
2180,paddypower,Excellent app quick and easy to use,2018-09-28 13:01:13,5
2181,paddypower,"Won't let me update app what a waste of time, can't get nothing at all now",2021-03-29 11:41:50,1
2182,paddypower,"Somethin wrong with the app lately, promotions are not loading up",2021-02-15 13:49:30,4
2183,paddypower,Yes very easy to use and understand 😘😘,2020-01-18 14:07:32,5
2184,paddypower,Very easy to negotiate and user friendly.,2018-11-10 06:35:01,4
2185,paddypower,Works a treat. Every thing from the website seems to be there,2021-08-19 09:22:19,5
2186,paddypower,Excellent app no problems at all with this version.,2018-11-03 03:55:17,5
2187,paddypower,Excluded me from promotions and free bets after 2 years for absolutely no reason . Stay well clear of this scum,2021-03-17 06:49:43,1
2188,paddypower,"Definately the best app among the bookies, all the existing customer offers are much appreciated👍🏼",2022-04-03 16:18:34,5
2189,paddypower,App works well Easy to navigate to where you want,2021-01-08 05:24:43,5
2190,paddypower,friendly user and excellent app. thumps up paddy power,2019-04-22 12:49:02,5
2191,paddypower,"Nice app, works well, monies paid quickly.",2020-11-22 10:17:20,5
2192,paddypower,always a fast service and always a fast payout everytime.,2019-05-11 14:44:58,5
2193,paddypower,Easy to use and like the fact you can set daily limit,2021-12-02 10:03:09,5
2194,paddypower,Cashout is unfair. It is 80% of the time below the stake put in. Also suspended for too long making bets lose. Free bets are good. Good account manager,2020-02-07 16:24:19,2
2195,paddypower,Easy to navigate. It has no complications.,2019-03-11 09:11:20,5
2196,paddypower,I would say 1 best betting site but i need try out over 1s like maybe 888 and Betfred over like that so I compared but I would say 4-5star,2022-04-07 08:01:17,5
2197,paddypower,"Good app,games could be better but all in all a good betting app.",2022-02-23 03:47:00,5
2198,paddypower,Great fun and quick payouts what more can you ask,2021-08-03 16:09:58,5
2199,paddypower,Customer service is a joke. They restricted my account without my consent because I never answered a call when I was at work. Waited for over 3 hours for a reply on messenger. Decided to close account. After I gave poor feedback never got anything off the wheel which prior to this was giving me free spins FIDDLED,2021-05-26 17:12:04,1
2200,paddypower,Very good user interface and simple,2019-11-22 09:56:32,5
2201,paddypower,Used to work fine then stopped working today tried to reinstall still nothing,2021-05-06 16:06:22,1
2202,paddypower,Awful.says update new app then still says update when you have downloaded the new app!,2021-03-29 11:27:57,1
2203,paddypower,A bit difficult to operate but quick payout,2018-12-14 11:02:41,4
2204,paddypower,"Exactly as advertised, no glitches or crashes",2021-12-26 07:31:55,5
2205,paddypower,Easy to use and great features,2020-09-26 07:22:16,5
2206,paddypower,Always excellent experience if you love racing.,2021-04-09 10:40:07,5
2207,paddypower,simple to navigate. does what you need,2018-12-13 11:36:55,5
2208,paddypower,Slow unable to log o quickly better using website instead of app,2020-03-10 14:00:42,1
2209,paddypower,Great racing site with great features.,2022-09-08 16:04:20,5
2210,paddypower,Very confusing to use. Competitor s are sommuch better,2020-06-21 12:17:18,1
2211,paddypower,Really good app and offers and beat the drop to win 1k,2021-03-24 15:26:35,5
2212,paddypower,Paid in £50 because of an offer of free bets and nothing came up in the app. What a rip off.,2021-03-26 15:29:52,1
2213,paddypower,I love this app especially the time it takes to reset your deposit ltd give you time to think,2022-03-02 11:10:21,5
2214,paddypower,Had this app for years then today stopped working just freezes,2018-12-15 01:11:35,1
2215,paddypower,"Very good service, apart from me not picking a few winners ☹",2021-04-08 08:58:02,5
2216,paddypower,Easy to use and full transparency of funds spent previously so you know if you have a problem or not 👌,2020-07-01 14:07:16,5
2217,paddypower,"Very fast at takin bets ,and paying out, not like Ladbrokes slow slow slow😁😁",2021-05-28 14:38:55,5
2218,paddypower,Very good offers and extra places for e/w bets,2020-06-19 06:07:41,5
2219,paddypower,Just deposited money app froze now won't open. Missed the race not good,2022-11-28 12:47:39,3
2220,paddypower,Good to be back betting with paddy power again been away for a few years,2021-05-20 15:59:59,5
2221,paddypower,"Easy to use, but now looking for update and every time I uninstall and reinstalled just keeps saying the same",2021-03-29 12:09:25,5
2222,paddypower,"Very good site , good offers and GP on all races",2021-03-26 13:25:26,5
2223,paddypower,Can only find one days football. Corals allows 2,2022-09-30 01:59:29,3
2224,paddypower,Cant update to new version uninstall cleared cache etc still won't do it ..give up,2021-03-29 12:11:04,2
2225,paddypower,Cannot load app or get onto desktop page restricted territory message pops up,2020-01-21 17:43:36,1
2226,paddypower,"Is there a updated version of this app, I can't get anywhere just a screen saying please update the app but I come to Google play and there is no update ?? Please let me know what is going on Paddy power.",2021-03-29 12:00:49,4
2227,paddypower,"everthink its fine, just to confirm acc if i want take money i spend too long. good luck",2019-02-09 17:25:18,4
2228,paddypower,"Loads of fun , easy to use, amazing!",2022-08-21 07:58:35,5
2229,paddypower,Easy to use app from a good all round bookies,2019-04-08 02:23:05,5
2230,paddypower,Very easy to use and good offers,2019-10-23 12:09:57,5
2231,paddypower,Games sometimes crash when you receive a bonus,2022-09-11 06:08:17,3
2232,paddypower,Paddy is the man but just wish I could a few more wins on the slots,2020-06-26 10:56:31,5
2233,paddypower,Good app easy to use to place bets & withdraw & deposit money,2021-11-26 13:48:43,4
2234,paddypower,The apps very good but Paddy power are rubbish for free bets,2018-10-31 16:31:38,3
2235,paddypower,Brilliant app. Brilliant service. Brilliant odds,2020-09-21 10:35:41,5
2236,paddypower,Trying to verify my account for last 2 days cause they suspended my account over proof of address letters even though I sent them loads of proofs. Money in my account and I can't even use it. So annoyed.,2020-07-29 18:13:43,1
2237,paddypower,Just getting to know the app fully everything explained very easy,2021-03-18 12:41:46,4
2238,paddypower,"Signed into another device, you'll find I'm not ! Useless as usual, why did I even bother 😂",2021-09-27 02:08:55,1
2239,paddypower,Very slow app could do with some more work.,2021-04-03 10:22:49,3
2240,paddypower,easy to use and app seems stable.,2019-07-27 12:13:11,5
2241,paddypower,Easy to use and find pages.,2019-04-13 01:15:39,5
2242,paddypower,Easy to use and fast payouts,2021-03-18 07:19:29,5
2243,paddypower,"easy to use, bit more horse info would better",2021-02-19 09:00:39,4
2244,paddypower,"Cash out is always freezing, even when nothing is happening.",2022-03-13 04:55:12,1
2245,paddypower,"Brilliant, Fast.. and plenty of freebies.",2021-08-18 06:39:30,5
2246,paddypower,Pretty poor. It has asked me to update to latest version but nothing is happening.,2021-03-29 11:42:56,1
2247,paddypower,"easy to use app,great offers and better than others",2020-09-16 11:31:51,5
2248,paddypower,Great app for Irish Lottery. Navigation easy on latest app.,2020-06-20 19:05:42,5
2249,paddypower,I.find paddy power very good but on times it can be slow,2022-03-03 13:51:01,4
2250,paddypower,Unresponsive at times or too slow to react,2018-10-31 13:54:05,3
2251,paddypower,"Spent an hour sourcing bets and then when I came to place my bets it said no games available, this seems to be happening too often",2018-10-01 13:43:27,1
2252,paddypower,Very easy to use and great cheltenham offers,2021-03-17 14:55:26,5
2253,paddypower,"Does what is supposed to do, whilst being easy to navigate.",2018-10-14 09:52:00,5
2254,paddypower,Great betting app and on the gaming its very fair not like other sites that just take take take,2022-08-15 12:50:04,5
2255,paddypower,"I always have fun, lots of different things to do and it's safe",2021-03-25 03:59:57,5
2256,paddypower,Says to update app but when u go to it says that the update is no longer available,2021-03-29 12:19:39,1
2257,paddypower,Great lnformation on racing etc.all you need to know in one app.,2019-04-25 13:20:14,5
2258,paddypower,"Top app, very easy to use. Never fails.",2019-02-27 09:53:31,5
2259,paddypower,Had my betting amounts limited with no explanation or even an email to say it was happening.,2020-10-08 11:11:05,1
2260,paddypower,easy to use.Quick deposit and withdraw.,2019-03-13 02:15:33,5
2261,paddypower,Too much hassle to find the matches you want to bet on. Being Scottish i don't want to sieve through Europe to find my team,2020-09-22 14:07:01,3
2262,paddypower,Won't open stays on front page freezes all time😥😥😥,2020-02-21 11:37:43,1
2263,paddypower,"Brilliant, so useful, + free bets and games every day 👏",2022-03-17 09:50:51,5
2264,paddypower,Great betting app with great bets and odds - also includes free bets and specials,2020-02-05 14:30:58,5
2265,paddypower,Brilliant easy to use and love the best odds guaranteed,2021-06-04 09:32:28,5
2266,paddypower,Ease of use makes it simple and enjoyable.,2020-07-19 06:16:01,4
2267,paddypower,It's an easy and enjoyable way to have a flutter,2019-05-07 11:24:49,5
2268,paddypower,Easy to use and lots of options.... Could do with a few more winners tho 😉,2021-03-16 13:12:58,5
2269,paddypower,fantastic and really easy to navigate,2021-12-29 06:24:41,5
2270,paddypower,New to PP but easy to use and entertaining experience,2022-03-17 06:15:01,4
2271,paddypower,Fine. But transaction history includes nothing of what the bet was. Totally useless,2022-03-16 13:19:53,2
2272,paddypower,Very easy to use Great customer service,2022-02-27 05:32:47,5
2273,paddypower,The app will not open I've tryed reinstalling but still won't work,2019-03-12 07:18:36,1
2274,paddypower,Sports and slot selection is excellent 👍,2021-11-11 14:29:12,5
2275,paddypower,best betting app ever great odds and great service,2019-04-27 08:25:44,5
2276,paddypower,"Easy to use, good odds. It just keeps getting better!",2022-09-27 16:20:05,5
2277,paddypower,"My last review has been removed, I can't get into my account paddy Power what's going on?????? No update but telling me to update. DON'T REMOVE!!!",2021-03-29 11:17:05,1
2278,paddypower,App has stopped working. Keeps asking for upgrade,2021-03-29 12:34:28,1
2279,paddypower,App is slow and difficult to navigate,2021-05-08 17:10:47,2
2280,paddypower,Decent but lots of room for improvement not the best app out there which it should be aiming for,2020-01-24 06:57:06,3
2281,paddypower,Easy to use and plenty of good offers,2022-02-28 09:52:49,5
2282,paddypower,Excellent service and fast returns can't fault it,2021-05-30 11:14:55,4
2283,paddypower,"Simple easy to use, loads of freebies",2020-06-20 05:41:27,5
2284,paddypower,Had a couple of problems after joining but after speaking to your live chat and the lovely lady she held her word and sorted it for me so thank you,2021-08-12 04:15:42,5
2285,paddypower,Easy to read and navigate,2022-04-30 06:54:31,5
2286,paddypower,Best 🏇 good 🐕 spot on 🏉 great! 💵💸💵🏧💵🏧💸💵 Don't go Nuts only bet what you can afford to loose 👌💸🧟👍,2020-02-27 09:46:30,5
2287,paddypower,easy to use and pay quick,2022-10-08 11:04:20,4
2288,paddypower,"A great app,so easy to use and pays wins fast",2020-10-24 04:20:48,5
2289,paddypower,Easy to use and great features,2021-06-11 14:32:01,5
2290,paddypower,Can't always see the bets i want and the odds are rarely competitive,2019-07-04 12:09:47,3
2291,paddypower,"Excellent bookies, great service, easy to use",2020-06-19 10:44:49,5
2292,paddypower,Easy to use and fairly good offers,2021-08-03 10:29:00,4
2293,paddypower,Very fast and easy navigated.,2021-05-31 03:45:40,5
2294,paddypower,"Enjoying the app so far, could be doing with a winner though.",2021-03-28 10:14:27,5
2295,paddypower,Easy to use and lots of good offers,2021-08-03 11:37:07,5
2296,paddypower,Excellent app with good prices and promotions,2020-12-06 05:36:00,5
2297,paddypower,The app works great unlike other sites enjoyable to play on and bet,2020-06-20 07:17:24,5
2298,paddypower,runs in very low frames. the payout is almost 0. DO NOT PLAY,2022-02-17 05:46:47,1
2299,paddypower,Great app fantastic offers easy to use and understand,2021-03-29 11:06:28,5
2300,paddypower,Good app for ease of navigation.,2019-03-26 14:16:21,4
2301,paddypower,Easy to use and visually exciting,2021-02-26 03:50:46,5
2302,paddypower,"Good offers ,fair prices, fast pay outs ,gamble aware",2021-01-24 06:09:49,5
2303,paddypower,Best on line bookmaker byfar .simple app to use and best odds,2019-02-10 06:37:40,5
2304,paddypower,Haven't had a good experience in the games section its average win ratio is one off the worst if not the worst ive played,2020-11-28 14:21:51,2
2305,paddypower,"best for horse racing, informative.",2019-04-03 10:30:40,5
2306,paddypower,Always getting problems Even this review page has issues and not closing,2022-01-11 08:16:08,3
2307,paddypower,Constantly restricted when placing larger bets otherwise the app is ok .,2020-01-18 05:43:06,3
2308,paddypower,"Keypad is dire, can't put a clear bet on",2021-03-20 15:27:05,1
2309,paddypower,"Easy to understand, loads of specials",2020-09-20 14:13:46,5
2310,paddypower,"Paddy power is a great site But my only problem is your account pages were you give a ref number for bet it would be nice to see actual bet i,e horses name would be more simpler thanks",2021-03-15 10:15:30,4
2311,paddypower,Very easy and convenient as I'm always on the go!,2019-10-15 16:47:42,5
2312,paddypower,Do not like new white background makes it very confusing on the eyes,2020-06-16 13:23:58,1
2313,paddypower,Great app easy to use very clear and quick,2021-04-10 04:20:17,5
2314,paddypower,Great app good odds and pay out is unbelieavably quick,2021-02-24 16:09:02,5
2315,paddypower,"Easy to use, great offers and bet builder is fantastic",2021-12-28 07:55:59,5
2316,paddypower,Easy n simple lay out great odds pays more e.w places and good promotions 5☆,2020-11-12 18:06:08,5
2317,paddypower,Hard to pick teams playing same day.put future games at the end of lists,2021-03-19 07:03:20,4
2318,paddypower,great betting app with plenty of add on extras,2019-05-04 10:32:47,5
2319,paddypower,Cannot get on it anymore so not going on again cant update app,2021-03-29 11:45:31,1
2320,paddypower,Easy to use. Great offers!,2020-10-17 09:54:14,5
2321,paddypower,easy to use and some good power ups,2019-05-10 04:33:00,5
2322,paddypower,"Easy to use, fast response, well done Paddy😉",2018-11-17 03:33:25,5
2323,paddypower,It's great fun 😄 and I joy it it keeps my mind busy,2021-02-04 18:55:00,5
2324,paddypower,Easy to use and love the free bets now and again.,2021-09-11 12:03:28,5
2325,paddypower,Easy to use and fast withdrawal,2021-04-13 08:49:22,4
2326,paddypower,"Very poor,make you wait for a week if you win anything decent",2021-06-15 12:21:00,1
2327,paddypower,Great app. Easy to use with good promotions.,2019-03-27 07:19:20,5
2328,paddypower,Wouldn't recommend Paddy Power if my life depended on it. They restrict your stakes the minute you start having any sort of decent winning run.,2021-11-20 09:35:58,1
2329,paddypower,"Still learnig with it find it very gd at the min, but I'm not getting full use of app yet as im not quite sure what am doing at times, but in time i guess i will know whats What .ok🇮🇪🌈👍",2021-08-21 19:57:54,3
2330,paddypower,im so happy there's always a past time for pandemic times..excellent service ..5 star,2020-05-15 10:38:57,5
2331,paddypower,Easy to manage and quick.,2020-06-08 11:28:43,5
2332,paddypower,"Good customer service, good offers and good app",2020-07-02 14:39:55,5
2333,paddypower,Very handy and easy to use if you are not computer literate,2020-11-29 07:58:47,5
2334,paddypower,Easy to navigate for bets and results,2021-02-20 08:03:57,5
2335,paddypower,"best site I've used to place bets on and the games are top quality, paddy power is your best bet😉",2019-04-21 17:48:28,5
2336,paddypower,great apo especially for racing! beats the others hands down!,2019-04-27 09:51:52,5
2337,paddypower,Cant log in since the new update so am now missing any cash out options I may have thanks!🤨,2018-12-15 05:29:41,2
2338,paddypower,"The app is all over the place, streaming is not good,",2020-08-20 05:49:56,1
2339,paddypower,App is brilliant. Pay into account quick.,2020-06-20 08:11:56,5
2340,paddypower,enjoy the ease of light betting and fa st response,2019-03-04 18:24:01,5
2341,paddypower,Enjoyable and easy to navigate,2021-03-18 10:19:51,5
2342,paddypower,Good service and Reliable.,2022-08-16 15:34:49,5
2343,paddypower,Painfully slow app...everything takes ages to load,2020-01-23 18:17:02,2
2344,paddypower,Been with Paddy Power years now its froze. Cant log in. Please fix.,2018-12-15 02:42:30,3
2345,paddypower,Clear and fresh look and very fast.,2020-10-19 13:39:41,4
2346,paddypower,Very good and fast and great broadcasting live,2020-06-29 08:17:54,5
2347,paddypower,"Not sure how good now, trying to log into my account but apparently I'm not allowed because I'm in a foreign country, well I'm only 20miles from home which is in Wales.......... I'm currently shopping in England !! Frustrating grrrrr",2022-12-16 09:40:32,1
2348,paddypower,Easy to use and good content,2020-06-19 05:07:43,5
2349,paddypower,Has this app stop working in UK as it keeps saying app can't be used in my country I'm in,2022-03-08 06:34:50,1
2350,paddypower,"A few glitches from last experience,but I do understand influx off users✌️",2022-04-15 15:01:56,3
2351,paddypower,Very good sight with great tipsters for the horses.,2020-06-30 10:00:47,5
2352,paddypower,"Doing doubles ,patents and accumulators are hard to do",2022-03-15 05:56:21,5
2353,paddypower,"Really good betting site, lots of promotions",2020-09-18 22:58:21,4
2354,paddypower,"Great for horse racing, not so great for football",2022-01-07 08:06:13,4
2355,paddypower,"Really good app, fast and reliable",2019-02-26 04:34:47,5
2356,paddypower,Worse app out off them all. Slow slow slow,2019-11-05 14:53:43,1
2357,paddypower,Not that easy for a complete once a year birthday bet.,2021-03-18 11:00:56,4
2358,paddypower,Easy to use and plenty info.,2019-03-09 07:20:56,5
2359,paddypower,Winter payment gone than you paddy. My own fault but a fiddle on machines 0 stars ⁴,2022-11-14 11:29:20,1
2360,paddypower,Easier to use than other apps . Good offers .,2021-03-16 18:22:38,4
2361,paddypower,Love this app! Great options and very easy to use,2021-04-09 11:24:39,5
2362,paddypower,Easy to use and good info and tools,2020-08-14 02:03:23,5
2363,paddypower,Too slow and constantly crashes,2020-06-27 10:32:36,2
2364,paddypower,Easy to use an enjoyable betting experience,2022-03-15 12:43:10,5
2365,paddypower,Pretty good betting app though variation of inlay bets especially is limited,2020-06-28 07:45:50,3
2366,paddypower,Good quality app that's very easy to navigate,2020-03-10 14:15:39,5
2367,paddypower,"Easy to use, only downfall is irish lotto betting or lack of.",2019-11-22 12:56:21,4
2368,paddypower,Good odds and easy to use.,2022-11-25 09:26:10,5
2369,paddypower,Good betting app good odds and extra places on some bets,2018-10-15 12:13:35,5
2370,paddypower,very easy to use as a non betting person,2019-03-02 03:57:52,4
2371,paddypower,Everything is fine but the limit on taking cash out is so little (€1000 a day),2022-04-21 14:39:59,4
2372,paddypower,Bet builder updates takes far too long with very few cash backs.,2021-06-03 15:27:36,3
2373,paddypower,Excellent. Good odds. Good rewards. Free bets awesome,2022-08-11 15:58:43,5
2374,paddypower,Great app easy to use great odds given for your money,2019-03-12 15:17:49,5
2375,paddypower,Very easy n straightforward to use.,2020-03-07 08:34:15,5
2376,paddypower,App works fine as good as any. However don't waste your time playing so called daily free bingo. The algorithms are fixed to pay specific players regularly. Say anything in chat about repeat winners and you get banned or abused by the people who hog the chat room every day.,2021-11-30 09:48:52,2
2377,paddypower,Always use. Paddy Power find it the easiest app to use,2018-09-29 18:53:20,5
2378,paddypower,"Quick, Easy and Reliable",2019-06-15 08:29:43,5
2379,paddypower,Always working and very easy to use,2018-10-12 16:06:32,5
2380,paddypower,Best betting site going.. Great rewards and free bet opportunities,2020-10-15 15:25:59,5
2381,paddypower,Terrible. GREAT OFFERS BUT TOO.ANY RILES AFTER I EXAMINED AND ASKED.... Will turn off cash out if it looks like you might win ..,2021-05-16 16:16:16,1
2382,paddypower,Easy to move around and clear odds,2018-12-22 07:30:46,5
2383,paddypower,"Easy to navigate, so good specials",2018-10-23 12:21:37,5
2384,paddypower,All good and back working. 👍 Would get 5 stars if I could back a winner.,2018-12-23 07:20:06,4
2385,paddypower,Crashes a lot at login and closes down my device,2022-08-13 04:31:37,3
2386,paddypower,Excellent interface easy to use,2020-08-09 09:31:13,5
2387,paddypower,Lack of scores when viewing your bet makes it difficult to keep track of bet,2019-03-24 14:10:31,2
2388,paddypower,Easy to use easy to understand,2022-04-18 11:48:48,5
2389,paddypower,"Easy to use, no bugs, thumbs up",2019-02-28 14:04:05,5
2390,paddypower,Easy to follow and plenty of info,2020-12-13 07:11:41,5
2391,paddypower,Not working today updated it a few days ago why is it not opening,2021-03-29 12:14:04,1
2392,paddypower,On flat Racing .I noticed you.don't put what the draw is .Would be useful.,2018-11-01 12:57:08,4
2393,paddypower,Easy to use and amazing offers,2021-02-19 12:29:06,5
2394,paddypower,Personally I prefer the old display. New version too white,2020-06-19 04:26:21,4
2395,paddypower,"New download not working, can't open it on my phone",2020-06-22 06:01:06,1
2396,paddypower,Very easy and fast payouts love you paddy,2020-04-19 19:33:12,5
2397,paddypower,Easy to use and quick to update,2021-04-10 13:10:32,5
2398,paddypower,Great tips and even better prices!! 👌.,2021-08-21 05:21:38,5
2399,paddypower,very easy to use. power ups good too,2019-04-29 12:01:21,4
2400,paddypower,App easy to use and great price boosts,2020-11-08 09:28:02,5
2401,paddypower,Easy to use app and nice rewards.,2022-08-15 14:50:11,5
2402,paddypower,"Very poor quality, borders on being rubbish",2022-12-10 13:11:04,2
2403,paddypower,Can't log in since update. Terrible.,2018-12-15 11:11:35,1
2404,paddypower,Dont like the new changes at all looks like I'll be going to boylesports. Should have kept it the way it was,2020-06-20 06:14:34,2
2405,paddypower,"Easy access, simple to place bet",2021-10-23 10:16:25,5
2406,paddypower,really like this app now paddy have sorted problems out they had it's a really good app now,2019-05-18 14:54:07,5
2407,paddypower,"Straight forward, easy to work app.",2021-04-09 12:54:14,5
2408,paddypower,Easy to use. Loads quick.,2021-12-11 16:23:10,5
2409,paddypower,Sports is clear and easy to use,2020-09-23 06:37:11,4
2410,paddypower,"App is telling me to update, but there is no update available.",2021-03-29 11:44:11,1
2411,paddypower,"Easy to use, clear language",2021-07-17 05:43:54,5
2412,paddypower,"Slow app, other than that clear layout",2020-09-29 20:56:41,3
2413,paddypower,love it easy to use simple to make bets,2019-02-10 08:10:04,5
2414,paddypower,"Easy, great instant returns and safe!",2022-02-25 12:09:33,5
2415,paddypower,"What's the point sent all documents and nothing ,so uninstalling wasting my time ...",2022-11-12 19:04:45,1
2416,paddypower,fast reliable service and fast payment,2019-02-23 00:19:23,5
2417,paddypower,easy to use and good prices.,2019-03-02 07:31:42,5
2418,paddypower,"The app works quickly, not like Coral.",2022-03-17 06:47:06,5
2419,paddypower,Great app with lots of free stuff to keep you going!,2022-08-17 08:13:33,5
2420,paddypower,"Easy to use app, you won't get a better betting site",2020-06-05 15:29:17,5
2421,paddypower,Doesnt give many option to bet in 4 5 matches. Instead you have to bet in each match,2022-11-19 17:29:24,1
2422,paddypower,"Works very well, good info on bets and easy to deposit 👍",2022-04-09 06:42:43,5
2423,paddypower,Easy to use and good info,2022-08-20 06:37:39,5
2424,paddypower,"Excellent app, plenty of offers and bet boosts.",2021-07-05 17:46:14,5
2425,paddypower,easy to navigate and handy to have,2019-03-15 02:53:09,5
2426,paddypower,Great app. No issues great bonuses and free bets,2021-03-18 11:15:48,5
2427,paddypower,Terrible app. Literally every weekend it goes down. Off to sky bet.,2021-10-16 13:01:10,1
2428,paddypower,best online firm customer service have always helped resolve issues and generous to compensate if anything goes wrong,2019-02-23 00:25:22,5
2429,paddypower,"Closed down out of date apparently, the app was great, so don't know whats going on",2021-03-29 12:10:50,1
2430,paddypower,Terrible!!!! I deposited £5 for roulette and its not showing on my pp balance!,2020-01-17 19:48:44,1
2431,paddypower,Best betting sight I've took to...the live chat are good unlike ladbrokes...but yeah 5 stars,2022-02-23 19:45:12,5
2432,paddypower,Solid smooth app. Faster than others,2021-02-17 06:59:25,5
2433,paddypower,Easy to use and fantastic offers,2020-10-03 15:03:49,5
2434,paddypower,Simple and functional.,2019-10-27 08:51:11,5
2435,paddypower,"Ok app , poor rewards. Coral better all round",2020-02-15 09:45:19,2
2436,paddypower,Great app and the information on your runners is seceond to none,2019-10-14 14:04:38,5
2437,paddypower,Spend lots of money on here but paddy is very tight with free bets if you get one its normally a pound thinking of changing used to love bodugi but unfortunately it's gone,2020-01-25 06:46:47,2
2438,paddypower,Great app and i love the new Power Boost feature,2018-11-16 06:25:33,5
2439,paddypower,Difficult to navigate! Not impressed,2022-05-23 10:06:55,1
2440,paddypower,Straight forward easy app to use plus get good free bets,2021-10-24 08:47:49,5
2441,paddypower,Very enjoyable and anything you win you can get instant access too via your cash card,2020-09-25 16:01:29,5
2442,paddypower,Very easy site to get around for an 85year old thanks paddy.,2021-09-22 03:41:56,5
2443,paddypower,"Unreal company, great promotions, user friendly.",2020-07-02 13:04:07,5
2444,paddypower,Abysmal no one reaponds on live chat and I have been robbed of legitimate winning bets all other betting sites would have paid me out except miserable paddy Power will be closing the app down shortly It never loads up in play statistics also,2020-09-17 06:30:45,1
2445,paddypower,"Easy to use app, great information on form, recommend to anyone",2021-03-16 07:35:37,5
2446,paddypower,"Great app to use,i have had no issues with them so far",2023-01-26 02:33:37,5
2447,paddypower,enjoying the easy straight forward service,2019-07-09 11:20:09,5
2448,paddypower,"Solid app, the PIN login speeds things up.",2018-10-20 07:22:17,5
2449,paddypower,Easy to use. So much to choose from. Regular bonuses.,2020-06-15 02:35:25,5
2450,paddypower,Nice if you had a chance at winnin but small beta a bit of fun only,2022-08-20 12:07:08,3
2451,paddypower,"Once you understand the system that is used, it is pretty straightforward.",2021-04-08 11:02:58,5
2452,paddypower,"Simple, good value, always updating",2021-02-05 13:32:10,5
2453,paddypower,Doesn't work since update just a pile of junk now!,2018-12-15 04:49:51,1
2454,paddypower,Good quick service and give away bets.,2022-08-11 08:10:12,4
2455,paddypower,Just been asked to update.. won't do it can't open the app now...ffs,2021-03-29 11:43:23,1
2456,paddypower,easy to use and very helpful best betting app,2021-04-11 05:52:06,5
2457,paddypower,Decent betting app and good odds. Not more you could ask for,2021-03-19 11:20:26,4
