,Company,Review,Date,Rate
467,r888,So it gives you £88 pounds free use about £20 of it got 15 free spins earn over £200 and only gives me £10 out of it and takes the remaining free money away! Big scam stay away,2020-10-11 08:24:29,1
468,r888,Worst betting app ever deposited £20 got to over £200 and wouldn't let me take out any money till I got back to my original £20 then surprise surprise not 1 win on any of my spins,2020-04-26 14:28:33,1
469,r888,"fantastic site fair games, bonus games more frequently than any other love it",2022-09-16 13:48:29,5
470,r888,"Deposit 30, bonus funds were 30. After using the bonus funds I was down to 25.00 and got upto 150.00 using my own money yet couldn't withdraw. What an absolute joke of a company. How much do they expect u to spend the vultures.",2020-10-18 05:05:43,1
471,r888,Wanted to upload driving licence tried to do would not letr play although had all my info do delegated game what s load of hassle for nothing would not recommend this to anyone just a con minus 5 stars yes minus,2021-10-23 17:35:29,1
472,r888,well didn't get the sign up bonus and on top didn't win anything. end up spending more.,2019-05-05 22:06:22,1
473,r888,I only downloaded this to say you'r 888casino add is very intrusive at the end it actually force loads you in to google play store. Sort it out. Forcing gambling in people's faces,2021-02-04 06:37:00,1
474,r888,Fantastic app. But difficult to get into contact with the help line,2020-11-16 13:31:58,4
475,r888,"worst gambling app ever!!! I spend a small fortune on these apps, so I go on a few this is by far the worst will be deleting it now!",2019-07-14 17:23:18,1
476,r888,Was going to download seen what people are writing about the app and payout I was put off so unfortunately I won't be downloading this app. The reviews are so bad that the company needs to have a meeting about this and need the problem to be fixed,2022-10-01 10:55:58,2
477,r888,What a joke I had £135 winnings but wouldn't let me withdraw it as I won it on a bonus and you need to wagger 30× the amount you put in which means I would have needed to wagger £600 total joke try somewhere else,2022-05-13 02:08:11,1
478,r888,Worst app ever. Cannot withdraw amount . Worst customer support. Best to opt other apps.,2020-12-03 13:28:43,1
479,r888,"disgusting scam. I deposited money yesterday, now it won't let me play. does not load games. I'm left feeling angry and ripped off. wish I had never bothered downloading it.",2019-03-13 14:17:59,1
480,r888,played the 30 free spins and won 15 quid but when i checked the balance in game it's still showing as £0.00🤔,2019-01-14 15:05:12,1
481,r888,Waste of time downloading. Tried playing with the free £88 but every game tried wouldn't work saying no funds.,2020-06-28 17:18:08,1
482,r888,It's nice to play in a real casino game for a change with real money good payouts and loads to choose from,2019-12-08 03:45:35,5
483,r888,"Poor, had a few reasonable wins then next day nothing and the bonuses play aweful, can't see how the wins are random, win one day takes away next day",2019-03-20 08:55:07,1
484,r888,"Easy to use and it probably is the best gambling website, however they take your money in a breath and then restrict your account. They should ask for ID and to verify your bank card before you are allowed to gamble.",2022-06-03 05:28:28,2
485,r888,"Worst app ever, played blackjack dealer got Blackjack 15 times in a row and lost my first deposit within 10 minutes.",2019-07-24 20:15:50,1
486,r888,"I just downloaded the app and i tried to sign up and it started going crazy and then i tried to refresh the 0age and it told me that due to regulations, this app can t be used from my country or region. My country is UK. So this app is not working in the UK?? I have friends using it in the UK. Thanks",2021-05-26 14:16:25,2
487,r888,"Absolute bag of s#@t app, none of the games load, don't waste your time with it.",2020-03-01 11:45:21,1
488,r888,£88 free play is a scam there is no option at all and as for the deposit bonus don't even bother this site is a scam,2020-04-13 09:55:50,1
489,r888,Worst app site ever add price stop at a 1000 for first place the it just wen back to 20c then it stop on 2.50 jump back to 20c the it stop on 10dollars and boom jumps back to 20c total mess no free deposit as well full of lies avoided at all costs,2021-07-21 16:00:45,1
490,r888,"I've given up with 888 it's awful, it keeps crashing all the time.",2020-04-04 17:31:00,2
491,r888,Don't fall for this scam... it states get £88 free play with no deposit but still asked me to deposit.. Nice one lol this is fraud...,2019-01-05 08:22:00,1
492,r888,A very helpful team of people who are good at listening & solving issues. Games are not bad as well !!👍,2020-01-05 10:29:00,4
493,r888,Never win ever in this casino. Won't spend a penny on it anymore. Worst of the casino games ever.,2021-11-30 05:38:58,1
494,r888,very good app 👌 £88 You get turned into £15 bonus I managed to get it to £200 after while but they paid after giving them ID well worth a try 👍,2019-04-19 14:44:18,4
495,r888,Really bad use to play daily some win but obviously more lose which is ok that's the gambling then for the last month r so nothing at all I played mire then 4k in a month no win I think this is out of limit even for u guys 😢,2021-06-07 21:32:22,1
496,r888,Has randomly logged me out several times just after I placed a bet. Support then claim it was my fault resulting in a loss of money.,2019-10-30 06:00:39,3
497,r888,I have recently deposited 20 pounds and I'm still having trouble..soon as they took my deposit the app wont load or anything.,2020-04-15 13:53:46,1
498,r888,"I feel like it is rigged to make you lose alot more than you should, alot of the bets i make do not add up, ive spent far too much money on this i will be deleting it",2022-04-01 09:00:14,1
499,r888,Terrible... can barely even get a feature on £1 a spin put 100s in only even withdrawn once ... deleting app useless rtp,2021-10-08 10:13:52,1
500,r888,Bonuses are not given and customer support doesn't respond. I'm surprised Sky lets them advertise.,2022-02-07 04:51:50,1
501,r888,"I spent 20£ for first time in 7 years and was more fixed than back then lol, look at all the 1 stars people. You cant put anything less to give this company a bad name, I didnt read the reviews and wish i did before. Dont look at the good reviews because its a lie 🙂",2022-12-19 19:34:26,1
502,r888,Interface and usability isn't great... but at least it's not broken,2020-08-19 15:36:03,3
503,r888,It's great when your winning. But there's not a lot of that. Definitely rigged but fun,2018-11-02 13:46:55,4
504,r888,"Won some nice money with the free play they give you, and suddenly my account is disabled! What a scam!",2021-02-21 20:15:28,1
505,r888,Downloaded to get the £88free bonus but won't evan connect to internet to load game it's obviously a con so will update that on Google Chrome,2020-04-12 16:36:37,1
506,r888,If you come here to download app and deposit money for rewards through vyber do not do that. They are scam and you will get nothing,2022-09-11 13:16:11,1
507,r888,I downloaded the app cuz it said play for free with 88 pound signed up and just kept asking me for a deposit don't advertise what's not true,2020-02-08 17:49:41,1
508,r888,Absolutely lying when it says 88 pound freeplay. Joined and never receive this so called freeplay. Another lie to drag people into downloading their app,2021-12-19 11:14:55,2
509,r888,"I have been waiting for an email back now for 4 days now still nothing. I had a winning hand on 3 card poker just flash up a error message and kicked me out. 888 took my money for the bet, never paid out for the winning bet yet the bet cannot be found in my recent transactions?",2019-10-14 08:17:59,1
510,r888,"I've just tried logging 9n, I've got a small credit however its saying app unavailable in my country England UK 🇬🇧 🙄",2021-05-13 02:06:34,1
511,r888,Took my details then locked me out and it won't let me use it saying I've no Internet but my Internet works fine with everything else. Thanks,2020-04-15 13:20:25,1
512,r888,"Problems started with registration , could not even enter my professional credentials ... It seems there are no ginacologistes wherever this programme was writen .",2022-04-03 09:13:50,1
513,r888,"Terrible experience, no free spins, you have to deposit. False advertising",2019-11-07 14:49:52,1
514,r888,Signed up but could not even log in after. Give up in the and and uninstaled tge app,2018-11-11 13:47:58,2
515,r888,by far the worst casino online. loads of errors and not to mention the worst payouts. DO NOT PLAY,2022-02-15 08:48:40,1
516,r888,"Great game interaction ,plenty of games to choose from would recommend.",2019-05-01 06:32:31,4
517,r888,Don't waste your time u win but can't withdraw it so have to play it on there so may as well play on sky vagas free play,2020-02-01 18:02:43,1
518,r888,"hello ive just signed up to your online casino but havnt recieved the 30 free spins welcome bonus is this still available to new players, thanks",2019-08-19 05:40:43,2
519,r888,app now keeps crashing and unable to log in. have money there for gameplay but cant use this,2019-03-12 10:18:12,2
520,r888,"Don't be fooled by any bonuses, because you need to wager 30 times what the bonus is so you can withdraw it.",2021-12-29 13:39:02,1
521,r888,"The app want let me register as it doesn't recognise my DOB even though I'm nearly 30, also will not let me select a country to allow me to register",2018-11-18 06:17:59,2
522,r888,Sick of the 'Rate Us on Google' pop up appearing after every click despite saying NOT NOW.,2019-12-21 08:35:32,1
523,r888,"There is no free spins, as you can't withdraw anything you win on free bets until you have spend £500 what a joke. I should have know £88 fee bets was too good to be true.",2021-01-31 23:39:02,1
524,r888,great i lost 90 quid in minutes and got fkall to show for it. great app if you want to hate yourself for a few days 😂,2019-03-25 18:51:24,5
525,r888,It's states on ur advertisement No deposit and 88 pound welcome gift it's been 24 hrs since I opened the account and not received that gift and have been told I need to put a deposit down since when do I have to when u state No deposit welcome gift,2021-11-11 05:28:25,1
526,r888,"So a big problem with this app,i make withrawn,on 07/06/and is still in process..i make a lot off calls bobody help my,so is past 3weeks and i still wait for the money,they normally processing in one working they,but i still wait...what i can belive about this???",2021-06-26 11:19:59,1
527,r888,The most worst casino app ever please like myself we say yeah just try but please read the reviews and think about it cos it's really bad I don't mind loosing but this app is just biggest scam ever don't make the mistake of downloading it,2022-01-30 14:46:42,1
528,r888,Literally the worse betting site I've come across. I play a fair few but this is by far the most conning. Do not use,2020-11-08 19:38:33,1
529,r888,Robbers. Offered me £88 free play. Won £10 and told me it was done. I had £73 left! Scam,2020-11-14 10:30:55,1
530,r888,Never loads and cuts out.. Headach. I can't even access my money now.. Don't get it 2020 very poor.. Even the free gift money you can't get.. Go on email link and click.. Guess what won't load...,2020-04-16 14:09:09,1
531,r888,I've been playing on 888 and I'm trying too get back on to it and it's telling me I can't because of restrictions in this country what's that about please,2020-10-16 19:43:51,2
532,r888,I joined this app got free spin and won £330 without depositing a single penny I love it.,2021-08-20 08:51:31,5
533,r888,"great games, realistick rewards and very quick cash out ... forgot extremely good bonuses",2019-08-08 15:40:21,5
534,r888,they don't give any welcome bonus and if you put deposit dose not matter you bet on 36 number they make it scam and will go to empty one advice from experience,2019-06-27 08:58:21,1
535,r888,Two of us ran through£200 and got 1 win each my god odds are bad on slots worst of 5 sites used recently seriously wagering rules on the sites also leaves u with no chance to win on free spins because u have to regamble so many times before cashing out this will lose u hundreds of potential customers.shame on u 888,2021-02-14 16:06:52,1
536,r888,Casino lets me sign in through the web but not the app.. which means im missing out on the points ive built up from spending money,2022-04-25 07:28:42,1
537,r888,Use to be good. Now keeps saying app not available in my country and I live in the UK 🤷,2021-06-05 08:04:57,2
538,r888,the returns are very poor far too often and the games and site fail too load sometimes,2019-12-29 15:06:41,2
539,r888,"This is one of the slowest and fake applications and not good at all. Only if you want to lose money, go to this app",2021-02-02 18:19:12,1
540,r888,Welcome bonus not honoured! Ignored emails to try and sort! No pay outs after depositing 300.00,2020-11-18 07:42:32,1
541,r888,Cant get the£88 free play as the button dont work made a deposit of £ 20 to see if that worked but to no avail poor all round,2020-11-04 18:30:34,1
542,r888,"Misleading, says you get £88 to play with but doesn't give anything at all unless you deposit money first. No thanks",2021-03-05 08:26:31,1
543,r888,great app games are good too played the £88 bonus and came out with £60 all together I'm happy with that,2019-08-10 10:56:05,5
544,r888,Takes far too long for withdrawals to hit bank account will use a casino with fast withdrawals that hit instantly. Shame because I do like 888,2022-07-02 13:46:25,2
545,r888,Awful company takes your details then doesn't allow you to log in good way to make money I suppose getting details and selling them on avoid at all costs,2021-03-13 15:09:32,1
546,r888,"This is a scam , I made a free account and I get 30 free spins . I made 5£ after I start to play Live Casino Deal or No Deal . I earned the big jackpot 1875£ and they locked my account. !!! Google ban this App!!",2020-03-31 14:55:00,1
547,r888,One of the wers games I have played crash all the time when I've win£50 I notice I will Los £500 no win after that whatsoever,2020-06-22 11:56:16,1
548,r888,This app is ridiculous I'm waiting for a pay out and when I try and check to see if its been sent to my bank it tells me that the country I'm in is restricted....I wasn't restricted when I was spending and don't know what bearing this has on me being payed out.....,2021-05-12 05:51:58,2
549,r888,"Everithing is been ok since they double charged me for a deposit . After 2 days of my last deposit ,bank notice me that 100£ is been taken by 888casino . How is possible to pay after 2 days since my last deposits and if i already pay 2 days ago ? They been block my account ,now i dont have posibility to check my deposit history since they gonna sort the problem . Where is transparency of my account . I asked support team to provide me all deposit transactions history if they are trustful .",2022-02-08 17:08:01,1
550,r888,Shittest game ever gives u free money then when u win a little it takes the rest of ur bonus money and winnings I dont even want that star there it wont let me post otherwise,2020-05-14 12:29:13,1
551,r888,"Long loading times, connection issues, no freeplay option.",2022-01-14 09:57:18,2
552,r888,"Took deposit off me then give me nothing!!!! Absolutely ridiculous, waste of time this app 😡",2021-09-28 18:47:49,1
553,r888,Country issues with logging in and have been for a couple of weeks now,2021-06-12 13:18:55,2
554,r888,"VERY CONCERNING ??? REALLY ? HAVE SENT 7 E-MAILS TO CUSTOMER SUPPORT ,NO REPLY .NOT 1. Be careful! ! they have taken an unauthorised amount from my credit card deposited £50 ,played £50 , but took £100 !! For 3 days have ignored my e-mails .auto reply every time, no explanation.no refund .just silence.in my mind taking more than authorised should be a criminal offence",2018-12-19 09:44:48,1
555,r888,well I am refusing to deposit if they can't even keep to there no deposit sign up bonus that hasntarrived,2019-07-22 19:48:53,1
556,r888,"Used the app over last couple years updated today now says can't use in restricted country , what's going on",2022-05-11 12:03:37,4
557,r888,I really enjoyed it never deposited money and still have some good wins easily to get addicted though,2018-11-13 08:31:42,5
558,r888,"Sick of this app's reprehesive owners and backers and their non-stop advertising through Android apps, and installed it onoy to leave this review giving my opinion. It's high time the government band gambling companies from advertising just like they banned cigarette advertising, and it's equally morally reprehensible of Google Play to allow gbling firms to advertise at all, let alone the monsoon of 888 ads I've been subjected to tonight.",2020-09-26 14:22:00,1
559,r888,No £88 deposit. Says you need to deposit to play and they'll double. The free play is a lie.,2021-04-10 19:51:52,1
560,r888,Got my bonus of £88 played 3 spins and it was over you don't get to play the £88 at all and got nothing thanks but no thanks😡,2021-02-18 05:45:51,1
561,r888,Very fixed!! Definitely the poker and the live roulette! Those croupiers know what there doing.,2022-02-03 18:50:01,1
562,r888,"Nah i will not going to us again this casino my first deposit of 100£ with a decent bet maximum 1£ i win 0 out there ar so many casino sky ,virging sorry guyss but my experience with this on the first play was bad",2019-11-04 05:13:06,1
563,r888,An absolute joke i won the other day and they keep putting it back into game ive spoke on live chat they have not done anything asked if someone would ring me they said no we can sort it here did not sort it they say im declining it but im not not even on the game when they are processing it all i want is for someone to send what im owed to my account then will be deleting the game,2020-12-23 08:22:19,1
564,r888,"It's just a con and my advice is don't use, you will loose your money for sure, it even went into a loop and would not stop spinning, it then crashed, how they get away with this on Google play I don't know, it's disgusting and they should be ashamed of them self for taking people's money in this fashion, it's nothing more than stealing.i give them a star for there audacity.i was curious and lost 20 pounds, whoever you are I hope you rot in hell, don't mind loosing fairly,but this is stealing.",2020-10-31 10:33:10,1
565,r888,Had 88 pound offer then won 15 pounds and it has dissapeared. Do not waste your time. Deleted the app...,2020-03-10 18:44:17,1
566,r888,Works fine most of the time but then some times says not allowed due to my country ???,2021-05-13 04:58:51,3
567,r888,Wow dnt use this u do a deposit and op for the bonus and nothing and then says u cnt use in the UK what is up with this not worth nothing dnt download this at all,2021-05-26 09:24:04,1
568,r888,paid loads in got next to nothing out.costs you a fortune and the bonuses don't come round to often,2020-06-09 18:37:29,1
569,r888,"always quick to load,good pay outs,loads of choice,luv it!best out thr ☺",2019-11-09 06:57:31,5
570,r888,If you want a ridged site to take all your money thys is the one. Bonuses with 1x 5x never pays. Don't play in here,2020-06-25 14:12:17,1
571,r888,Excellent app Deposit 370£ got a profit of 1200£ and withdrawal was quite good in 1 day I got money into my account,2022-07-19 19:37:09,5
572,r888,I joined up 3 days ago i was expecting £88 no deposit bonus as advertised and have not received email this yet,2019-04-27 16:04:24,2
573,r888,Had no problems at all really good site would recommend deposit £20 get ur rewards give it a try 😉,2021-08-10 15:56:01,5
574,r888,It states you get 30 free spins when you download but you don't,2019-11-23 15:05:47,1
575,r888,"Absolute rubish, big big money pit, dont bother with this app, all games are draining your cash out. Rubbish",2021-07-27 11:58:09,1
576,r888,Avoid thia scammers! Worst online casino ever. Played around 1300spins on a game and i got not even one bonus!!,2020-08-13 11:59:22,1
577,r888,Good casino. You can win something if is your lucky day. I win 1000 and some day 200 pounds.,2021-03-16 06:36:28,4
578,r888,Amazing.only thing withdrawal instead of 2 days it took 2 months..apart from that part it is always great,2020-04-10 01:25:37,5
579,r888,Absolutely terrible the whole system is rigged literally won nothing but they took over £100 Do not download.,2020-02-16 04:45:10,1
580,r888,won £2100 on the £88 free play offer. Amazing experience and now regularly play 888,2019-01-24 14:25:18,5
581,r888,Fun and easy to use games. Really enjoying my experiences with 888,2019-04-25 04:02:12,5
582,r888,"Signed up, deposited £20 and never got the ""free 88"" absolute con. Would give 0 stars if I could.",2020-12-29 11:48:19,1
583,r888,"Do not install this app ,888 casino decided I couldn't play in this country (uk) after taking my money and winning a fair amount its kicked me off the game and will not let me sign in 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬",2022-02-08 07:42:23,1
584,r888,Withdrawal takes way to long. And the only casino you can't stop the reels on,2022-02-27 14:09:49,3
585,r888,You lose they win simple say the have these Halloween bonuses etc if you deposit. Dont get nada,2018-11-13 10:08:45,1
586,r888,Joined casino 888 and 777 never got my first deposit deal Also can't withdraw my winnings I've had to ring customer service to make a withdraw from my account which i was on the phone for over 10 minutes which has cost me,2019-06-26 05:48:55,1
587,r888,I have had the app for a bit now I have put £200 in and not won anything over £3 deleting the app,2020-05-29 18:03:48,1
588,r888,Can play some but not others because my account is blocked for no reason. Waste of time,2022-03-03 09:43:48,1
589,r888,App freezes all time... Struggle to do anything at all with this app or site,2020-05-22 22:57:52,1
590,r888,"Waste if time, never received my free £88 nor I received my double bonus for depositing for the first time, when I try to redeem it all I get is errors. SCAMMERS",2020-08-19 01:40:55,1
591,r888,"advertised as getting 88 pounds no deposit but i never actually received this , shame",2019-03-13 17:00:03,2
592,r888,Dont use this app its a con.....I deposited 30 pounds and didn't receive my 88 free spins,2019-01-21 14:26:00,1
593,r888,"Avoid this app, bad experience. Ive been using this app for a while and not a single winning !!",2021-09-26 13:35:06,1
594,r888,"Waste of time, anything I try to open it's ""oops something went wrong"" and help doest even open. SCAM AVOID.",2021-01-22 03:26:42,1
595,r888,Doesn't let you sign in constantly says wrong password what a waste of time recommend not to download this app,2022-03-22 05:57:40,1
596,r888,0 stars this game is a scam gives you a free 88 pound and got nothing for it just a scam for you to part with real money and more than likely scam you out of your hard earned cash deleting today,2020-01-05 12:56:39,1
597,r888,Only sighed up to get 88 free no deposit but not had and think u only get 100% added when u deposit :(,2020-04-18 05:28:53,1
598,r888,"Scam, lies and no chance to win anything! Can't even compare with pokerstars where they give you free spins to win real money and from that you CAN win bigger money!!!",2021-12-26 08:33:32,1
599,r888,"Such an empty game,only grabs your money and gives u nothing,no winnings at all! Stay away!00000 stars Garbage",2021-05-26 03:45:17,1
600,r888,Its says £88 Free Play No Deposit Required! When I go to log in it wants a Deposit to Play!! Uninstalled!,2021-06-01 15:43:55,1
601,r888,"good service and fun games, easy to use website.",2019-03-20 12:13:12,5
602,r888,App doesn't work go games won't play on app but work fine on browser,2021-01-22 14:07:12,1
603,r888,"Terrible, avoid unless you're happy to lose money without any kind of reprieve.",2021-09-24 19:50:45,1
604,r888,was awarded the £88 for joining had £60 left when I won 10 free spins on a game I was playing after I finished those the £60 was gone and I was told to use my £15 win?!? where's the remaining £60 I had left??,2019-03-04 20:21:27,1
605,r888,You can tell how good a site is by how easy it is to claim the bonus when you join... Couldn't work out how to do it so I uninstalled,2021-03-30 04:40:42,1
606,r888,can't log into my account with my password so can you delete my account. I advice people not to download this app,2019-02-28 01:28:52,1
607,r888,Avoid at all cost❗❗❗❗scam is all this is deposited €735.00 gave me little to no wins and all wins where only €2.00 just took all of the money left me with notting in no time ❗❗❗scam❗❗scam❗❗stay clear of this ❗❗❗❗❗❗❗❗❗onley gave 1 star so I could warn people to avoid this app,2021-10-01 16:01:14,1
608,r888,"Pays well but can also take more money to win, other wise it's a fun casino game",2019-12-10 20:20:36,5
609,r888,"Great games. Big wins and lots of fun. Highly recommend it.,😊😊.",2019-05-13 01:11:27,5
610,r888,Why after installing 888 .it says it not in a country to play. Was ok last night taking my deposit money. Is this site a scam.,2021-06-07 09:26:09,1
611,r888,Oh my days theses guys don't mess around on withdrawals. If theres one place you're going to have a fantastic experience then look no further 888 is all you need.,2019-09-01 13:09:36,5
612,r888,"Poor, very poor customer service and very long withdrawal times.",2021-10-15 10:21:53,1
613,r888,installed the app registered received an email to claim 88pounds but the money never appeared on my account 😑,2019-01-13 19:47:07,1
614,r888,Great games and the cash out doesn't take too long normally in my account it 3 working days,2019-12-25 04:47:08,4
615,r888,"Used this app quite a lot until I got blocked from 1 game, now I've deleted the app and don't play anymore.",2020-08-16 08:57:01,4
616,r888,Excellent game payed out amazing if I could put more than 5 stars I would just give them time to confirm your Id and all is fine,2021-03-15 13:00:37,5
617,r888,What a waste of time. RUBBISH ( NOT SUITABLE FOR THE COUNTRY). Im using in UK. And thats right not a suitable country.,2021-05-14 19:49:32,1
618,r888,great app seams genuine havnt had a big win yet but plenty of little wins can't complain,2019-08-17 13:23:53,5
619,r888,I'm from the UK and its says restricted country I'm with o2 it's a UK mobile phone provider can you fixed your issue out please,2021-05-27 11:01:14,1
620,r888,"So far so good,everything is smooth no problems after a week.",2018-12-24 10:31:36,5
621,r888,deposited £100 got to £470 then started to feel watched when same numbers poped up in row few times plus 8 reds in row then 9 blacks str8 after and just cleaned me,2019-02-14 12:05:23,1
622,r888,Game crashes right at wrong time for me. Funny that.,2020-04-03 15:03:17,2
623,r888,*** WOW **** only gave 1 star so I could write this. Absolute 💯scam I can't believe it's still on PlayStore May as well give your cash away. DELETED,2021-05-30 17:05:35,1
624,r888,Play on some sites do not enjoy went onto 888casino got good wins got money great can't believe my luck thank u so much.,2021-08-02 12:38:15,5
625,r888,Not free spins. Signed up n had to put 10 gbp to get them . Didnt pay it,2020-01-10 15:10:02,1
626,r888,Keeps saying no internet although my internet is turned on also sometimes it will respond that this service is nit available in your country,2019-10-18 12:05:57,1
627,r888,Too slow paying out big withdrawals. Will not be using this site again!!,2021-03-12 21:04:19,1
628,r888,"Terrible , dont sign up it must be a scam .took 40 and closed my account.",2022-05-07 04:14:52,1
629,r888,not a bad casino really good odds and good to pass the time with.,2019-06-27 06:18:09,4
630,r888,Won't load as says I'm in a restricted country. Now I can't access my account. Brilliant.,2021-06-06 03:27:16,2
631,r888,Only been on once so far but looks fun and can't wait to play again,2019-07-02 06:23:00,3
632,r888,"so much for getting 30 free spins,you don't get them unless you make a deposit",2019-05-15 14:18:13,1
633,r888,Many months has passed and still haven't received 88free spins bonus ?? 😂,2022-05-21 18:41:33,1
634,r888,This game is not free spins you have to wager first to get them as it says no wagering free spins what a false advertisement I wouldn't sign up,2020-08-18 20:07:27,1
635,r888,I withdraw money out but it takes for long time so if you're update it and make withdrawal money out quick that will be good,2021-10-28 09:55:24,1
636,r888,I have played many gambling apps and this is by far the worst pay outs /wins are all but nonexistent this is where you money comes to die,2020-09-11 12:49:54,1
637,r888,"absolute garbage been waiting to be verified for 5 days nearly, what an absolute joke I deposited 20 pound and my account didn't verify so I just withdrew and deleted, okay for people with loads of patience to wait highly disappointed, 2019 and we can't even get something so simple right, madness!",2019-06-17 16:37:32,1
638,r888,Just put money in to start with the offer and not even a minute of me downloading and wont let me play any of the games but took the money out my account now I cant withdraw it money scamming bas****,2020-04-26 00:42:08,1
639,r888,"Really disappointed of how they care about their customers .they looked my account because they wanted me to answer to couple questions of my experience witch I thought should be optional, and this happened only after I started to win,then they looked me.after I sent 20 emails to support team,I had only one answer ""your account is with our responsible game team,Unfortunately we do not have a time frame for when this will be completed"",more then two months already gone,so make your conclusions",2022-01-17 02:11:13,1
640,r888,Poor graphics stick all time unlike other sites freezes and spoilt the fun and i deposited20 with 20 free what a night mare wasted 20,2019-09-24 18:58:06,1
641,r888,hi. i been playing for a few days now. and waiting for my £200 to be transferred to my bank account. but i done it at the weekend. but no money yet!,2019-02-26 08:59:22,2
642,r888,"Got my 88 free spins, first spin, got a bonus won £15 and lost the rest of my free spins......not what I was expecting",2020-05-07 14:05:51,1
643,r888,"Absolutely the most difficult casino app to register for, USELESS",2020-05-08 01:58:46,1
644,r888,"Great games, next working day payment, good for beginners.",2019-12-09 08:16:44,5
645,r888,AVOID THIS DISGUSTING SCAMMING SITE IT ONLY TAKES DOES NOT LIKE TO PAYOUT. STOP REMOVING THIS POST I WILL KEEP REPOSTING IT EVERYTIME YOU REMOVE IT.,2022-06-02 10:30:03,1
646,r888,It's a good game but doesn't pay out like it should so I'm not happy Regards Dave.,2021-07-10 07:43:20,4
647,r888,Try to deposit but the app will close. Very poor set up,2021-08-19 04:41:17,1
648,r888,Stupid can't even get in and sign up so keep your 88 free spins.,2020-04-22 08:39:40,1
649,r888,Downloaded the app but won't load keeps saying not otherised in this country :(,2020-03-28 15:48:31,2
650,r888,Absolute fix. 13 blacks in a row to take my money. Wont be using these con artists again,2020-03-03 16:15:28,1
651,r888,"The worst casino ever , i have withdraw 500 pounds ,but my money delay since last week , they say they need to check my documents , they never answer to emails , is a joke",2019-09-06 13:01:57,1
652,r888,Supposed to be 88 pounds free and you don't even get that so not a good app at all,2019-09-03 10:29:04,1
653,r888,"Liars, advertised 88 free spins when signing up so I sign up only to be told ""due to an internal decision your not getting the introductory offer"" 😡",2022-11-04 11:09:21,1
654,r888,Says it can't be used in my country even though I was on it before only happened after I closed the app,2020-06-16 15:13:33,1
655,r888,Offers shows on social media but not carried through on app. awful,2021-09-10 10:21:41,1
656,r888,"Reasonably happy so far just made a withdrawl request see how that's goes, got free spins as you're meant to on sign up, also managed to get £200 from a 20p spin on jokerpro slot wish I had more on the spin now could be having a wonderful Christmas.",2018-12-02 13:10:04,4
657,r888,Get 30£ bonus went on game start spin win 82£ and then kick me out of game and when come back nothing not counting and on report didnt showe nothing thats is low :(,2021-10-30 15:28:35,1
658,r888,Very slow when playing quick to take money!!,2020-01-27 21:57:47,2
659,r888,"Not a chance, just read some reviews, I was always taught if 3 people say your a horse, get a saddle.... Well every review I read was advising Against, so I will not be playing, thank you goodnight, maybe next time 😂",2021-01-07 23:13:19,1
660,r888,Keeps saying its not allowed in my country of residence I've been using this site for ages and now all of a sudden I get this one minute it let's me on the next I get this message,2021-05-17 02:24:35,1
661,r888,I know the reason this is so high rated the game is a scam which probably means they made fake bots to post five star reviews and the ads are fake,2022-08-31 10:13:30,1
662,r888,Great app works well and is up to date i had some great wins,2019-09-06 12:11:00,5
663,r888,"excellent site good games, high payout and fun to play.",2021-01-19 14:50:57,5
664,r888,"For some reason it now says that due to restrictions on my residency the app doest work, I'm in the UK!!!! And I put £20 in",2021-05-11 15:21:51,1
665,r888,"Tried to download this, opened it, kept saying no Internet connection which there clearly is...",2020-08-19 10:47:25,1
666,r888,I tried to open the app and it said its restricted in my country but a couple of hours I played the game,2020-06-17 16:48:15,2
667,r888,False advertisement no free credit too play with.,2021-05-05 20:05:01,1
668,r888,"I just unsubscribe and they denied my chosen, 0 stars never win and not worth too play this app!",2021-09-21 13:42:16,1
669,r888,"Prohibitive bonus wagering limits, terms and conditions are misleading, app is glitchy. Avoid",2021-04-18 14:56:52,1
670,r888,So much messing about just to get on. Then when you get on more messing about till you can actually get on to a game,2020-01-01 12:40:19,1
671,r888,does what it says on the ads and fun to play,2022-12-17 06:52:42,5
672,r888,Signed up for my 30free spins but didnt get my 30free spins.,2020-11-02 22:59:37,1
673,r888,good fun woth the spare money and have had some big wins from putting small amounts on,2019-06-13 04:48:48,5
674,r888,"Im in UK and unable open even app, its kick out ""you are in restricted area"" my friend playing this in next room of my house everything is working",2021-03-26 18:01:26,1
675,r888,"Roulette, if you're up, pull out, goes into collection mode otherwise.",2021-07-28 09:53:16,3
676,r888,Truly a legal scam.I recommend that you never play if you do not want to lose your money.,2021-10-25 23:38:37,1
677,r888,not working properly keeps cutting off,2022-10-14 22:53:42,2
678,r888,Really impressed. Quick withdrawal. Top service,2018-10-25 09:41:02,5
679,r888,Am new at 888casino.I had a great bouns.wasnt really sure how it went.And messed it up.,2021-02-07 23:17:49,3
680,r888,"Must I'm extremely disappointed with this site... so slow to pay your withdrawals, usually paid within 24hrs but obviously not.. I'll be cancelling my account with you lot and taking my business elsewhere",2022-08-16 09:49:25,2
681,r888,So in the bonus 88 spins i won £10.70 and guess what? I got a suspension on my account! I raised a ticket and in a week now (21.01.24) no answer! So is that stealing? I think so!,2023-01-21 07:48:29,1
