Date,Review,Rate,Company
2021-08-13,"Everything went very smooth, simple instructions, had zero problems. Highly recommend.",5,LendingClub
2021-08-13,LendingClub you make this so easy!  The process is smooth and efficient.  My family is truly grateful for help you give me and my family when needed.,5,LendingClub
2021-08-12,"Me siento super agradecida con lendingclub por el prestamo que me hicieron ya que gracias a el pude pagar mis tarjetas de crédito, fue impresionante como en menos de una semana fui aprobada y depositaron el dinero en mi cuenta de cheques.",5,LendingClub
2021-08-12,"Thank you so much, appreciate you.  Got to pay off an existing loan and got my truck back!  You've always been there for me, thanks again!",5,LendingClub
2021-08-12,The application process was very easy to understand and follow.  The approval process moved quickly and I’m so far very pleased with my experience!,4,LendingClub
2021-08-12,This is a great company to work with if your needing money.  Very fast service. Enjoyed doing business with them and they helped me out a lot.  Thank you Lending Club,5,LendingClub
2021-08-12,The online process was effortless!! I was approved in 36 hours. Funds were deposited into my account and available within 24 hours of approval. All paperwork was received by email and was easy to understand. Would not hesitant to us LendingClub again if I need a loan.,5,LendingClub
2021-08-12,Smooth and Fast Approval Process. I am A Happy Customer.,5,LendingClub
2021-08-11,"Date of experience: August 11, 2021",5,LendingClub
2021-08-11,Outsourcing all the way around. Highly recommend,5,LendingClub
2021-08-11,"Date of experience: August 11, 2021",5,LendingClub
2021-08-11,"This have been a life changing moments for me since the pandemic, I have lost it all then you came along and bail me out, thank you for your help.",5,LendingClub
2021-08-11,"Very smooth transactions,easy and fast,small payments and I am very happy with Landing club",5,LendingClub
2021-08-11,"I am a new client, I applied for a loan and within 5 days received the money.  It was a seamless pleasant experience",5,LendingClub
2021-08-11,"Easy, fast and user friendly!  My reasons for coming back to you - always a pleasure and never headaches!",5,LendingClub
2021-08-11,"Honestly, I was pretty disappointed in my rate with my most recent loan from lending club.  I have an excellent credit score, rates are historically low, and I have 36/36 on time payments on a previously paid off loan with lending club, and my rate on this loan was reasonably higher than my previous loan. I guess it’s better than 22+% I was paying on my credit card, but was hoping for a bit better rate after numerous emails claiming I had a “special offer” waiting with lending club",2,LendingClub
2021-08-10,"After reading all of the reviews, and learning more about lending club on the net.  I decided to give it a try.  I will tell you that I have been totally satisfied",5,LendingClub
2021-08-10,"This was the easiest loan process for me.  Second time taking out a loan with lending club, never had any issues.",5,LendingClub
2021-08-10,"I needed a loan to pay off my high interest credit cards. I applied for the loan (credit score was only 620, although my credit cards were always paid on time). I just had too many cards.I applied for loan on Friday, got approved the following Tuesday, and my cc’s were funded and paid by Friday AM.  Total of one week to apply and all cards were paid! Absolutely clean and hassle free. I highly recommend!!!",5,LendingClub
2021-08-10,Was fast without any issues and was handled with very high professionalism,5,LendingClub
2021-08-10,"I am so grateful that I chose the Lending Club to do business with.No red tape,straight to the point, and it took a very short period of time to recieve  my loan.Thank you Lending Club",5,LendingClub
2021-08-10,Excellent service! Quick turn around from application to approval! My money was in my account within five business days! I was able to consolidate my bills into one low monthly payment!,5,LendingClub
2021-08-10,My last loan application went extremely smoothly and was approved in just a couple of days and a lender found in less than a week. My loan was in my account the next day.,5,LendingClub
2021-08-10,I will recommend any and everyone to  lending club the staff is friendly and knowledgeable,5,LendingClub
2021-08-10,"Thank you so much for the loan. You made it so easy for me, and the payments are very easy and convenient to pay back. Your a wonderful company.",5,LendingClub
2021-08-09,I have had several loans through lending club and it has been one of the easiest processes and most streamlined processes that I've ever had with a lending institution.   I appreciate that they keep good relationships with their customers. Craig,5,LendingClub
2021-08-09,The Lending club was a godsend to sent to me I appreciate them for giving me a chance. I didn't think that I would a the loan they came through with it. l went to my own bank for a loan and yes l am a customer since 1994  and they looked at me like I wasn't a Custome . When I found the lending club they came through for me  and it was just a few day and l received the loan . l just want to say thank you lending club l will recommend your service to my friends and family that's having a financial issues,5,LendingClub
2021-08-09,"Awesome experience,   took care of everything immediately.   Had a lil extra for myself.   Better rate than expected. Would definitely recommend.",5,LendingClub
2021-08-09,Great service and perfect time the loan was in my bank account in 1 day.,5,LendingClub
2021-08-09,"Lending Club was pretty quick to get the money into my account. I was not to happy that they took $300 of the $5000 off the top, but what is one to do!?!?!",4,LendingClub
2021-08-09,"I misunderstood how the money was going to be dispersed. I told them I wanted to combine debt so I was asked for account numbers, which I gave.I wasn't sure how much they were lending me so when the money was deposited into my account, very quickly, I thought that my other accounts were paid off. I didn't realize until I had started spending the money that I still needed to pay off those accounts. That was bad but the good far outweighed the bad.",4,LendingClub
2021-08-08,This experience was truly unbelievable.  My credit score has already improved. The process was quick and easy with great terms. I plan to get my loan paid off early with what I was used to paying and what I will save monthly on interest.  Thank you!!!,5,LendingClub
2021-08-07,"Everything was good until they took a little over 400 dollars out of the loan before they gave it to me. I still don’t understand the reasoning for that. Other than that, I would recommend them to anyone.",2,LendingClub
2021-08-07,A very simple process. It could not be easier!,5,LendingClub
2021-08-07,"The whole personal loan process was done and approved in minutes online. Apr was slightly higher than my preference, but credit scores determine those factors. Overall the Lending Club came through to pull us out of credit card debt  with even higher interest rates.",4,LendingClub
2021-08-07,"Date of experience: August 07, 2021",5,LendingClub
2021-08-07,LendingClub has been there to help me attain my dreams/goals on a few occasions. Thank you!,5,LendingClub
2021-08-06,Very easy and smooth process...I recieved funds way faster then expected!Would definitely recommend and also use again in the future!,5,LendingClub
2021-08-06,I appreciate the you have trusted me with this loan. I am recently divorced and on my own financially. Thank you for all your help. Monica Manaois,5,LendingClub
2021-08-06,Thanks for all your help....My debt is down and my credit rating will go up....You have help us more then you know......I will remember this and deal with you all from now on....,5,LendingClub
2021-08-06,This was the easiest process! Lending club kept me abreast of the process and my credit cards were paid within 2 to 3 days off my loan finalizing. I’m breathing easier now that my credit cards have been paid off. It’s so much easier to make the lending club monthly payment than paying the minimum amount on my credit cards. I’m very happy!,5,LendingClub
2021-08-06,Great and thorough experience. I highly recommend to all.,5,LendingClub
2021-08-06,"I am happy to have help with ways to pay down debt faster, and the funds were available in a timely frame.",5,LendingClub
2021-08-06,It was such a painless process! Great experience! Thank you!,5,LendingClub
2021-08-05,"After months of Lending Club urging me to take a second loan--I looked into it and was able to procure $6000 to consolidate debt. I was approved thanks to my excellent payment history and good credit. I was able to pay off every one of my 10 credit cards except for one, which just has a small balance that I can easily pay off in short time. It's such a relief to get all those bills paid off and funneled into just one payment that is reasonable. Three of my credit cards are going to be canceled once they are all rectified.",5,LendingClub
2021-08-05,Really pulled through for me when I needed the help. Thank you.,5,LendingClub
2021-08-05,I have used Lending Club before and had a wonderful experience and just repeated the process again. I love the ease of applying online and the rapid response.  You are never left in the dark wondering what is going on in the process.,5,LendingClub
2021-08-05,This is a great company.  When you find you need funds they are always there for you.,5,LendingClub
2021-08-05,"Another great opportunity from Lending Club to consolidate my debt. Thanks for always taking care of me with great rates, super fast processing, and excellent customer service. I am a lifelong customer.",5,LendingClub
2021-08-05,"I Needed a loan to pay off my credit cards, The interest is a little high but lower then the Credit Cards, after a bankruptcy, I am happy with their outcome and fast response, I would use them again.",5,LendingClub
2021-08-04,So very easy to deal with.Needed to pay down some debt  quickly . Lending club was fast to respond to my application . Simple process to apply . Quick approval.,5,LendingClub
2021-08-04,Lending club is definitely the place to go for a loan. They process if quickly. They definitely give a better  interest rate,5,LendingClub
2021-08-04,"Easy to apply, updated along the way and funded fast.  Had a great time at the beach because I didn't have to worry about paying off a high interest loan!",5,LendingClub
2021-08-04,"While actually and finally receiving the loan...this was a hellish process. It took about 2 weeks of sending in qualified documents proving my address, and continually told they are somehow not correct (they all were - including the address NOT being a P.O. box like one of the emails stated). Meanwhile, all I received were blanket statement emails and no help until I called after 2 weeks. For some reason, I had to tell someone to Google the address and then all the sudden they could figure out how to use all 5 differing address verification documents I uploaded. I received actual funds to bank within reasonable time but time taken for funds to pay bill accounts (credit cards, etc) took way longer than it would have if I had done it myself once receiving all the money directly to my bank. This is working so far, but customer service seems almost nonexistent and there is a general incompetence in the process.",2,LendingClub
2021-08-04,Actually I was surprised how fast from start to finish on processing the loan... Thank you,5,LendingClub
2021-08-03,"Date of experience: August 03, 2021",5,LendingClub
2021-08-03,"This is my second loan with LendingClub. Let's just say, I've had more issues ordering a simple coffee from Starbucks then the entire loan process with LendingClub. Thank you for simplifying the lending process.",5,LendingClub
2021-08-03,"Seamless process, fast easy application and exactly what I was looking for with break down of interest rates and terms before fully applying. Thank you!",5,LendingClub
2021-08-03,Great friendly agents!  I was surprised how quick & easy the application moved on to approval/deny status!  Received loan funds deposited same day as approved.  I may have been Blessed to get mine that quickly 🙏,5,LendingClub
2021-08-03,"The exchange was seamless, easy AND fast. Had the money in my account the very next day.  Thank you,  LendingClub!",4,LendingClub
2021-08-03,Love this lending group and would recommend for anyone,5,LendingClub
2021-08-03,"My experience with Lending Club was wonderful.  Fast, easy, and without hassle.  I would recommend Lending Club to anyone.",5,LendingClub
2021-08-03,I really appreciate Lending Club.   Very easy to work with. Thank you Lending Club!,5,LendingClub
2021-08-03,"Quick and easy application process, fast approval. Took a few days to have the loan funded, a little more communication would have been better, but overall working with LendingClub was a very good experience.",4,LendingClub
2021-08-03,It was quick and easy and They have great rates considering It was an unsecured loan . They are half the rate of some of the other people I was very happy with the process and it was done  In about 3 days,4,LendingClub
2021-08-02,Aloha Lending Club.I want to say MAHALO  (Thank you) for having Faith in me when no one else did. Your customer service and rates are exceptional. Working with me in time of need was a HUGE weight off my shoulders. I hope others will have the confidence and appreciation for your service as I have.  Please take care. Yours truly Faith,5,LendingClub
2021-08-02,My experience with lending club was very good. I received my loan in adequate time of service  promised.  Thanks,5,LendingClub
2021-08-02,"I love Lending Club! It was all online and the response was fast!  Once it was approved, the money was in my account the next day!  I've used LC for years and have always been pleased with their process and rates!",5,LendingClub
2021-08-02,"I wanted to consolidate my debt into one payment.Having dealt with Lending Club and having excellent experiences with them in the past, I applied for the loan I wanted. The application process was quick and very streamlined. Within a matter of several days, I had the funds I wanted in my account. Today, all of my outstanding debt is paid, consolidated into one easy payment. The interest rate was excellent, and overall I am very satisfied with this experience. I will use Lending Club for any future needs that may arise. I highly recommend them.",5,LendingClub
2021-08-02,The process was super quick and easy. Everyone at the Lending Club has been very helpful.,5,LendingClub
2021-08-02,"Applying for a loan with the Lending Club was by far the easiest experience I have had working with a lender. The entire process from applying for the loan and getting approved was effortless, efficient and expedient. Thank you Lending Club, I will always contact your company first for all of my lending needs.",5,LendingClub
2021-07-31,"I have used Lending Club services twice.  The process has been smooth, fast and extremely reliable.  Excellent rates according to your needs. Highly recommended",5,LendingClub
2021-07-31,"I applied for 2nd personal loan with you. You accepted and I got the loan for debt consolidation. Rate and conditions were a little worse that 1st one, but still acceptable to me. I'm gonna use this fund to lower the debt and save some for interest payment. You are still No. 1 lender to me. Thanks.",5,LendingClub
2021-07-31,I had no problems with getting either one of my loans from the LendingClub. It was quick and simple and the funds was available within just a couple days from being qualified. I would recommend them to my friends.,5,LendingClub
2021-07-30,the entire process was easy and I loved that you paid / are paying my creditors directly (still in process). thank you!,5,LendingClub
2021-07-30,I HAVE HAD TWO LOANS WITH THIS COMPANY AND IT HAS NEVER TOOK THIS LONG TO GET APPROVE.IT HAS TOOK OVER A WEEK TO GET APPROVED. THEN I WAS NOTIFIED I WAS APPROVED AND THE LOAN WOULD BE DEPOSIT TO MY ACCOUN.AND THE PAYMENT IS AUTOMATIC WITHDRAWN FROM MY ACCOUNT.I UPDATED THE ACCOUNT AND WAS TOLD IT WOULD TAKE ANOTHER FIVE DAYS TO BE POSTED TO MY ACCOUNT.I WILL PAY THIS LOAN OFF AND GO WITH MY BANK FROM NOW ON. I DON'T THINK YOU REAL WANT ME FOR A CUSTOMER ANYMORE.,2,LendingClub
2021-07-30,The best loan experience ever!  I have used Lending Tree twice. The ease and integrity of the process was remarkable.  I recommended Lending Tree to my daughter who applied for a loan and couldn’t agree more with my comments relative to her own transactions.  Thank you Lending Tree!  Eleanor S.,5,LendingClub
2021-07-30,"These people had helped me with a second loan, no questions asked, they set the auto-pay automatically and even give you a chance to change payment date. I appreciate there help very much.",5,LendingClub
2021-07-30,"Extremely easy, user-friendly interface and process. Everything has been perfect so far.",5,LendingClub
2021-07-30,So far so awesome. I have to say that everything so far has gone according to what they tell you in initial contact Once approved   and time line set money was dispersed  The only this I didnt get was the day the deposit was made  but all you have to do is check your account and make sure its there. Fast payments and good service,5,LendingClub
2021-07-30,Lending club has helped me once again in fixing my bad credit . This is my second loan and I've managed to just have one monthly payment. Its been a pleasure and lending club will always have a special place in my heart. Thank you lending club for all the help when others didn't.,5,LendingClub
2021-07-30,Lending Club made it very easy for us to get a loan. We had the money within two days. So easy!,5,LendingClub
2021-07-29,You have always helped me keep my financial situation in control when I needed to keep things in order. Thanks for your help and I am more than a satisfied customer. Hope to be working together long term.,5,LendingClub
2021-07-29,Other than trying to get my email verified - it was smooth any easy!   Highly recommend !!!,4,LendingClub
2021-07-29,This loan was very quick anc Easy. My payments are very affordable. You guys did great.,5,LendingClub
2021-07-29,"Lending Club has helped me TREMENDOUSLY with getting my scores back up. They accepted my application when others wouldn't. Because of their trust in me, I will always come to them first. This is my 2nd loan with them and it went as smoothly as the first.",5,LendingClub
2021-07-29,i try to pay my bills on time. Lending Club give me a chance when everyone turned me down. I advise anyone to do business with Lending Club.,5,LendingClub
2021-07-28,The 1st loan process was excellent. The 2nd loan process went so smooth and easy! Love Lending Club!,5,LendingClub
2021-07-28,This is my 3rd loan with The Lending Club.I have to say thank you for the fast approval.I recommend this company if you are looking to get a loan.,5,LendingClub
2021-07-28,I was once again in need of a loan and since lendingClub is always sending me emails and keeping me updated I did not hesitate to visit there website to apply for another loan.  This is my third time applying for a loan and there have been wonderful every single time.  Easy online process.  I was very nervous due to the difficult time I have had last year but they did not fail to approve my loan.  I am very grateful for this company and a lot of stress has been lifted off my shoulders. This company is legit so don’t hesitate to apply for a loan.,5,LendingClub
2021-07-28,Sure I'm glad that they contacted me to carry my problem almost immediately So thankful,5,LendingClub
2021-07-28,This is my third time working with Lending Club the process is simple and quick I will always use them and will tell my family and friends about Lending Club,5,LendingClub
2021-07-28,A very fast and easy transaction! Very happy with Lending Club,5,LendingClub
2021-07-27,Very is application process and fast getting money. The only problem i have wish they had a number for cuato.er service to talk to someone if your have a question that needs answered now to finish application.,5,LendingClub
2021-07-27,"Applied, approved, that's it. Simple enough. No hassle process.",5,LendingClub
2021-07-27,Thank you LendingClub 2020 and the starting of 2021 has been rough on my company with God’s Grace and your lending we are pulling out of a hole:) Thank you for being easy to work with,5,LendingClub
2021-07-26,The transaction was very quick and efficient.  No one pressured me or made me question my decision.,5,LendingClub
2021-07-26,Mail in offer rec’d and I was approved . Only took 3 days to rec my cash,5,LendingClub
2021-07-26,"I have used the Lending Club multiple times in the past 3 years. My experience has been superb everytime and the loan servicing takes days, not weeks or Months. The rates are competitive. You can go elsewhere for slightly better rates, but not teamed with flawless service.",5,LendingClub
2021-07-26,I had already had a loan with Lending Club and had just finished paying it off. Then I bought a house and I assumed that I would not be able to get another. But to my surprise they were able to secure a loan for me and I am now streamlining my bills from many to a few. I thank Jehovah God and Lending Club for being there for me.,5,LendingClub
2021-07-26,"Date of experience: July 26, 2021",5,LendingClub
2021-07-26,Thank you for making the loan application simple and distribution of the funds very quickly,5,LendingClub
2021-07-26,"Very happy with the fast service,  again thank you very much.!!",5,LendingClub
2021-07-26,This is my second loan from Lending Tree. The loan process is so easy and quick.  Their service is exceptional.,5,LendingClub
2021-07-26,"An excellent institution, works pretty fast. As soon as you get your application  approved the next day you have the money in your personal account.",5,LendingClub
2021-07-26,Exceeded my expectations. The process was smooth and at lightening speed!,5,LendingClub
2021-07-26,"At first I was very skeptical and unsure. After applying and obtaining an immediate response , my credit report stated this was a legit company I felt relieved . The loan I received helped tremendously and the payments are low!",5,LendingClub
2021-07-26,"I have (2) loans with Lending Club. When covid hit in 2020 we lost income. I had a modification and called in my last payment for the (3) months. I was a few hours later than I usually call in because of a family emergency.  They did not tell me I had to call in before 3:00 in daytime. They took my payment on the date it was due. I called back the next day and talked to Angela, She told me I had to pay Mar, April, & May 6 weeks, that I would not be considered late. I told her that was a rip-off, because I called in on the 14th as usual. I did as asked then they reported me late at the bureas, and I have never been late. They are liars.",1,LendingClub
2021-07-26,Second time around with you guys and it’s always good this time my rates are a little high but still service was awesome.,5,LendingClub
2021-07-25,"This has been a very easy, stress free transaction that is greatly appreciated. It is just unfortunate that I may have to file bankruptcy due to problems that occurred afterwards. Thank you for such an awesome experience.",5,LendingClub
2021-07-25,"Overall, the experience was positive. The process was very simple and painless.My only complaint, and it may be minor, is that you are paying interest as soon as the loan is funded. However some bills might not get paid for 4 to 5 days. They are accruing interest as well. So you are accruing interest on the same debt twice at the same time. Again, that might be minor, but it seams a bit odd to me.",4,LendingClub
2021-07-25,"Date of experience: July 25, 2021",5,LendingClub
2021-07-24,"Date of experience: July 24, 2021",5,LendingClub
2021-07-24,I was able to get the amount requested. Application was simple. I was approved the next business day. My money was deposited within 48 hours.,5,LendingClub
2021-07-24,Lending Club has helped me out not once but twice. Both times zero hassle and quick relief. Thanks to Lending Club I am now organized and in better control financially. Thank You.,5,LendingClub
2021-07-24,"Speedy,accurate,and just in time,you've pointed me in  positive direction,thank you",5,LendingClub
2021-07-23,"Date of experience: July 23, 2021",5,LendingClub
2021-07-23,Lord in Heaven. What ah Life Saver Lending Club is ! The interest rate for a loan is smart and fair. A Client is able to get a lower interest rate than the credit cards in many instances. People do find themselves cornered on the life continuum. For example your wife is receiving cancer surgery. She almost passed away in the ICU. Lending Club came thru like Champions for me. i was able to shift Lending Club financing into liquid to pay balances off on some really horrendous hardship maniacal cruel high interest box store lending institution loans.  The loan approval was almost instant from Lending Club. The cash floated into the bank account within 24 hours. i was able to slay debts that were killing my Family. Lending Club trusted me and saved us thousands upon thousands on serious killer debts. Lending Club is fair to borrowers. Lending Club supports Equal Opportunity lending and they are outstanding. They lend you money so you can slay debt. it is like getting a second chance at financial life. Give Lending Club a try. Borrow at the low interest rate and pay off high interest debt to give yourselves a breather. i am so excited to pay off more debt. Lending Club is the ticket to a better financial life. When you finally get your financial house in order; You will be blessed with beautiful top tier top of line line lowest interest rates as your asset to debt ratio will be sparkling. You are entrusted to honor all debts. Life is better at the top of the rarefied fiscal responsibly of life. i love it when you pay off a Lending Club loan; They show a pop surprise congratulations party icon. So encouraging you want to come back because you are no longer behind the eight ball; You can slay debt like a Dragon Slayer. All Thanks to The Lending Club.,5,LendingClub
2021-07-23,I am totally happy and satisfied how easy and quick it was to get the loan. Having excellent helped I'm sure. But I recommend you guys to many people often!!,5,LendingClub
2021-07-23,The process was easy and it allowed me to refinance all my credit card debt to a much more manageable lower interest rate loan.  My only complaint was that it took a week before the review was finalized.  But I am sure that had to do with the volume of applications that they receive and my being anxious to have it completed. :-),4,LendingClub
2021-07-23,Great  customer service... and super fast aprove!!!!,5,LendingClub
2021-07-23,This is the easiest process to obtain a loan. This is my 2nd loan. I would highly recommend Lending Club.,5,LendingClub
2021-07-23,"Easy to apply and quick response, funds arrived quickly and really helped clear up some debt.",5,LendingClub
2021-07-23,I appreciate that I was treated as a human being instead of an just another digit. It is what I need to get to fix an issue that I have had for quit some time that now I can take care of right away and pay with a price that I can afford. Thank you to the man who helped me and have a great day!,5,LendingClub
2021-07-23,"The process was very quick and the entire transaction went very smooth. I don’t care much for the interest rates honestly they are high, hence the four stars instead of five.",4,LendingClub
2021-07-23,"Date of experience: July 23, 2021",4,LendingClub
2021-07-22,I was so happy to consolidate my bills! Thank you so much LendingClub for the loan,5,LendingClub
2021-07-22,Have an existing Lending Club account and decided to use them again. Their process is much smoother and streamlined than other similar Credit companies. I highly recommend Lending Club for ease of use and quick funding.,5,LendingClub
2021-07-22,"Keeping it simple, I applied for a loan for debt consolidation. The whole process only took about two weeks. I gave Lending Club my information, how much money I would need to eliminate my debt, and how much and who to send the money to, and they followed my exact requests. It was seamless. My first payment is next month. I look forward to saving about $300/month in interest from credit cards. Thank you so much, Lending Club!",5,LendingClub
2021-07-22,The process was nice and smooth. Received my loan within the 2 to 3days waiting period. In time for me to handle my business. I would refer them to anyone.,5,LendingClub
2021-07-22,They were helpful and fast.  Website could use some work simplicity but very little needs to be changed.,5,LendingClub
2021-07-21,I am so thrilled with how easy and painless the process was.   Lending Club was suggested to me by Credit Karma.  I am so excited to work on my credit and bringing my outstanding credit under control.  Thank you so so so much.,5,LendingClub
2021-07-21,This was a great experience.  We received the offer in the mail and we felt safe in going online and responding.   The process was fast and very positive. The money was available very quickly.  I highly recommend The Lending Club !!,5,LendingClub
2021-07-21,"I was being solicited by emails to take out a personal loan to reduce my credit card balances. I did have a couple of zero interest cards that were about to start charging me interest in a couple of months. I started an application with a different company but I didn't like some of the requirements (W2s & 1040!) so I never finished the app. It wasn't that important anyway. A loan would help but isn't necessary. Then I got a solicitation from Lending Club. I've seen some articles on this organization in some investment newsletters I read, so I knew they were legit. It was very easy to apply and I was approved almost instantly. I specified three credit cards that I wanted to pay off, with the account numbers and amounts. Within two business days, the difference between the loan amount and the amount paid to the three credit cards was deposited into my checking account as agreed. I was blown away. By the third business day all credit cards were paid off as I requested. I am extremely satisfied with the experience. The interest rate will save me money, and I intend to repay early anyway. I swear I am not related to anyone who works at Lending Club, I am just very happy with their service.",5,LendingClub
2021-07-21,"Fast, efficient application and funding process!",5,LendingClub
2021-07-21,"Date of experience: July 21, 2021",5,LendingClub
2021-07-21,I was very pleased with how quick Lending Club’s process was and how fast the money was in my bank account.  I would recommend them to anyone needing a loan.,5,LendingClub
2021-07-20,Was a very easy process with no hassles. Approved me for the amount I needed to pay off some debts. Payment is lower than my past debts. Would recommend to anybody.,5,LendingClub
2021-07-20,The process was smooth and having direct payments to credit cards holders was very nice.,5,LendingClub
2021-07-20,Wow ! We needed money to redo some things and in two days it was in my account direct deposited! Thanks !,5,LendingClub
2021-07-20,"Date of experience: July 20, 2021",5,LendingClub
2021-07-20,"My second time around with LendingClub,  I can't say enough good things about this company.  They do what they say and deliver on time without wasting time or hassles.  This company is a strong recommend in my book",5,LendingClub
2021-07-20,You were amazing.  Professional and thorough and much quicker than I expected.  Thank you.,5,LendingClub
2021-07-20,Excellent service I was approved and had the money in the bank in less than 5 days,5,LendingClub
2021-07-20,Thanks everything was great. Fast transaction and deposit In my account. THANKS,5,LendingClub
2021-07-20,"This company is awesome! They have enabled me to manage my credit, consolidate, and get funds in times of crisis. The process is quick and easy to get a decision and amazingly fast to get your money once funded. If you keep your end of the bargain by paying on time, they keep theirs and make themselves available again when you need them.",5,LendingClub
2021-07-20,"I’ve had a previous loan through Lending Club that was very easy. I like that you can check a rate without affecting your credit and then getting a lower rate than most others. Overall, Lending Club offered the best terms for me.",5,LendingClub
2021-07-20,Lending Club made this process very easy and painless. Spoke to several customer service reps when I had questions and the staff was very helpful and knowledgeable. Definitely go with the direct payments to your lender if possible for the lower interest rates. Everything was said and done in less than a week. Thank you Lending Club!!,5,LendingClub
2021-07-20,"Smoothest, Easiest, Quickest way to get money without a crazy interest rate.  I really like Lending Club.",5,LendingClub
2021-07-20,"Date of experience: July 20, 2021",5,LendingClub
2021-07-20,This is my second loan from Lending Club.  Love the whole process and how it easy it was to get the money I needed into my account in record time.,5,LendingClub
2021-07-19,I received my loan quickly with no long wait. I am grateful it help me catch up on bills. Definitely recommend anyone to go with LendingClub.,5,LendingClub
2021-07-19,"Date of experience: July 19, 2021",5,LendingClub
2021-07-19,LendingClub Corporation doesn't wait forever to approve your loan which is well needed for repairs for my home Thank you in trusting me to repay back.,5,LendingClub
2021-07-19,Loan application was easy. Approved quickly and received swiftly.  Thank you,5,LendingClub
2021-07-19,"I am very happy with lending club, the process is very easy and responds are fast.",5,LendingClub
2021-07-19,"Date of experience: July 19, 2021",5,LendingClub
2021-07-19,I am a repeat customer! Quick. Easy. Painless.,5,LendingClub
2021-07-19,Confusing- got 1 email saying I was approved and then 3 after saying I wasn’t so until the $ showed up in my account I wasn’t sure if I was.,3,LendingClub
2021-07-19,"I'm not a big fun of borrowing money for anywhere, but I got stuck with a credit debt paying a hign amount of interest. And I had multiple credit cards and I almost always forget the due dates and I used end up paying late fees. Thabk to Lending Club, I got approved for personal loans and I payed all my credit card debt and all my accounts are on one  place now. Very satisfied. Good costumer service, best Interest rate, I highly recommend.",5,LendingClub
2021-07-19,LENDING CLUB IS A VERY DISCRIMINATORY AND RACIST COMPANY!!!! THIS COMPANY HAS VERY DISHONEST AND SHADY BUSINESS PROCEDURES!!!!!!THEY MESS WITH YOUR ACCOUNTS WITHOUT YOUR CONSENT!!! CHARGE MAFIA INTEREST RATES!!!! AND THEIR BUSINESS PROCEDURES ARE VERY DISHONEST AND SHADY!!!!!!!PURE RACIST AND SHADY COMPANY!!!!! DO NOT TRUST ARE DEAL WITH THEM!!!!!,1,LendingClub
2021-07-18,"There is not too much to say. The Lending Club makes the process painless. Easy to understand. The folks who helped us on the phone were professional, know their products, friendly and want to assist their clients. thank you..",5,LendingClub
2021-07-17,Your guys awesome I love how fast your guys works … thank you so much for your help .. when another company’s won’t help me your did .. thank you again…,5,LendingClub
2021-07-16,Yall awsome .. helped me alot,5,LendingClub
2021-07-16,It was easy to apply for. I had been researching a few other options and this was the best rate and plan. My financial life is completely reversed and I can breath easier.,5,LendingClub
2021-07-16,"My experience with LendingClub was as follows: My initial contact via online was simple at first; however, when I had to upload documents the process became cumbersome. The communication was not there. I had to research a phone number in order to speak to a live person. I had to go through 3 representatives in order to resolve my issue. If I had not been persistent on my end I don’t think I would have been funded when I was. It appears though noted in the system, no one could rectify the problem. It was until I spoke with I believe her name was Chastity and she thoroughly explained what was going on.  All they needed was an explanation of the document (paystubs) because they were unable to read on of them, a simple fix has I known. I had to upload the documents about 6 times before I was told what the issue was. Once i resent the documents directly to her the process was funded with no issue. Overall, funding process was excellent it this online system that need more work. We should be able to speak to a representative at anytime. Overall, I am satisfied and would definitely recommend Lendingclub to others. Monique Smith",4,LendingClub
2021-07-16,Thanks again for an expeditious loan! We are in the process of paying debts.,5,LendingClub
2021-07-16,"I currently have a loan out with LendingClub and that first loan process was smooth and simple to complete. Obtained a second loan thanks to my good payment history and the same thing smooth,easy process.",5,LendingClub
2021-07-16,"Very simple, easy application and very fast. Would recommend",5,LendingClub
2021-07-16,"Well, I want to thank you for giving me the chance to get a loan. I really appreciate it.  It really helps me to cover an emergency.",5,LendingClub
2021-07-16,I needed to consolidate my debts and Lending Club was there to help. I was approved very quickly and money was deposited into my account within two days. I was able to pays most of my credit debt.,5,LendingClub
2021-07-16,"It was easy,, First I looked up who they were and what they did,,press release articles and real life reviews.looked good. Gave the information on how much I needed a and why. Documentation was furnished, filled out the forms and in,, I believe six days funds were in my account. A good rate and payments I could live with. Payed off everyone ( except car ). Best of all? They trusted me. Thanks.",5,LendingClub
2021-07-15,"Straightforward process, quick response, easy payment option, your payments are set up automatically, and that is exactly what I needed. Overall the experience is pretty painless.",5,LendingClub
2021-07-15,My situation for asking for loan was assessed quickly! I immediately filled out the necessary forms online and had my answer immediately. My funds were sent within a couple of days and I was given a file number and follow-up emails immediately! I would highly recommend this group to anyone who encounters an emergency situation where they need funds as quickly as possible to handle an issue! Thanks for everything you did for us!!!!,5,LendingClub
2021-07-15,"The process was simple, quick and easy. The funds were added to my checking account quickly and everything went smoothly. The interest rates are very competitive and usually lower than other financial institutions. Highly recommended!!!!",5,LendingClub
2021-07-14,"I love LendingClub.  I am a returning customer.  Their online application process is simple, quick and I received the amount I applied for within 24 hrs.  I didn't need to speak to anyone.  It was that simple!",5,LendingClub
2021-07-14,i was sceptical,5,LendingClub
2021-07-14,"I am grateful I was approved! The only complaint I have is.. a couple of representatives or customer service didn't seem as though they knew how to help me when I couldn't understand what info I needed. It's like they didn't know the info I was in question about.. However, all employees were very friendly and did try to b helpful to me.. Thanks Lending Club!",4,LendingClub
